agent_id,scaffold,model,benchmark,task_id,correct,run_id,date,total_cost,n_tasks,n_correct,source_file
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,sphinx-doc__sphinx-9698,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,django__django-12209,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,django__django-12276,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,django__django-11815,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,django__django-11951,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,django__django-12155,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,django__django-12713,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,django__django-12262,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,sphinx-doc__sphinx-10323,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,sphinx-doc__sphinx-8721,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,sphinx-doc__sphinx-9281,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,django__django-11880,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,sphinx-doc__sphinx-10673,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,django__django-9296,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,sphinx-doc__sphinx-8475,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,django__django-11999,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,sphinx-doc__sphinx-9320,1,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
HAL Generalist__claude-sonnet-4-5-20250929__swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,HAL Generalist,claude-sonnet-4-5-20250929,swebench_verified_mini,django__django-12406,0,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198,2025-11-06,128.190291,50,17,swebench_verified_mini_hal_generalist_claudesonnet4520250929_1762442198_UPLOAD.zip
