agent_id,scaffold,model,benchmark,task_id,correct,run_id,date,total_cost,n_tasks,n_correct,source_file
Hal Generalist Agent__gemini/gemini-2.0-flash__corebench_hard_hal_generalist_agentgemini20flash_1755839828,Hal Generalist Agent,gemini/gemini-2.0-flash,corebench_hard,capsule-0851068,1,corebench_hard_hal_generalist_agentgemini20flash_1755839828,2025-08-22,7.055404800000001,45,2,corebench_hard_hal_generalist_agentgemini20flash_1755839828_UPLOAD.zip
Hal Generalist Agent__gemini/gemini-2.0-flash__corebench_hard_hal_generalist_agentgemini20flash_1755839828,Hal Generalist Agent,gemini/gemini-2.0-flash,corebench_hard,capsule-2414499,1,corebench_hard_hal_generalist_agentgemini20flash_1755839828,2025-08-22,7.055404800000001,45,2,corebench_hard_hal_generalist_agentgemini20flash_1755839828_UPLOAD.zip
Hal Generalist Agent__gemini/gemini-2.0-flash__corebench_hard_hal_generalist_agentgemini20flash_1755839828,Hal Generalist Agent,gemini/gemini-2.0-flash,corebench_hard,capsule-3849634,0,corebench_hard_hal_generalist_agentgemini20flash_1755839828,2025-08-22,7.055404800000001,45,2,corebench_hard_hal_generalist_agentgemini20flash_1755839828_UPLOAD.zip
Hal Generalist Agent__gemini/gemini-2.0-flash__corebench_hard_hal_generalist_agentgemini20flash_1755839828,Hal Generalist Agent,gemini/gemini-2.0-flash,corebench_hard,capsule-0504157,0,corebench_hard_hal_generalist_agentgemini20flash_1755839828,2025-08-22,7.055404800000001,45,2,corebench_hard_hal_generalist_agentgemini20flash_1755839828_UPLOAD.zip
Hal Generalist Agent__gemini/gemini-2.0-flash__corebench_hard_hal_generalist_agentgemini20flash_1755839828,Hal Generalist Agent,gemini/gemini-2.0-flash,corebench_hard,capsule-1900704,0,corebench_hard_hal_generalist_agentgemini20flash_1755839828,2025-08-22,7.055404800000001,45,2,corebench_hard_hal_generalist_agentgemini20flash_1755839828_UPLOAD.zip
Hal Generalist Agent__gemini/gemini-2.0-flash__corebench_hard_hal_generalist_agentgemini20flash_1755839828,Hal Generalist Agent,gemini/gemini-2.0-flash,corebench_hard,capsule-6003668,0,corebench_hard_hal_generalist_agentgemini20flash_1755839828,2025-08-22,7.055404800000001,45,2,corebench_hard_hal_generalist_agentgemini20flash_1755839828_UPLOAD.zip
Hal Generalist Agent__gemini/gemini-2.0-flash__corebench_hard_hal_generalist_agentgemini20flash_1755839828,Hal Generalist Agent,gemini/gemini-2.0-flash,corebench_hard,capsule-3821950,0,corebench_hard_hal_generalist_agentgemini20flash_1755839828,2025-08-22,7.055404800000001,45,2,corebench_hard_hal_generalist_agentgemini20flash_1755839828_UPLOAD.zip
Hal Generalist Agent__gemini/gemini-2.0-flash__corebench_hard_hal_generalist_agentgemini20flash_1755839828,Hal Generalist Agent,gemini/gemini-2.0-flash,corebench_hard,capsule-7716865,0,corebench_hard_hal_generalist_agentgemini20flash_1755839828,2025-08-22,7.055404800000001,45,2,corebench_hard_hal_generalist_agentgemini20flash_1755839828_UPLOAD.zip
Hal Generalist Agent__gemini/gemini-2.0-flash__corebench_hard_hal_generalist_agentgemini20flash_1755839828,Hal Generalist Agent,gemini/gemini-2.0-flash,corebench_hard,capsule-4933686,0,corebench_hard_hal_generalist_agentgemini20flash_1755839828,2025-08-22,7.055404800000001,45,2,corebench_hard_hal_generalist_agentgemini20flash_1755839828_UPLOAD.zip
Hal Generalist Agent__gemini/gemini-2.0-flash__corebench_hard_hal_generalist_agentgemini20flash_1755839828,Hal Generalist Agent,gemini/gemini-2.0-flash,corebench_hard,capsule-5507257,0,corebench_hard_hal_generalist_agentgemini20flash_1755839828,2025-08-22,7.055404800000001,45,2,corebench_hard_hal_generalist_agentgemini20flash_1755839828_UPLOAD.zip
