agent_id,scaffold,model,benchmark,task_id,correct,run_id,date,total_cost,n_tasks,n_correct,source_file
SWE-Agent__o4-mini-2025-04-16__swebench_verified_mini_my_agento4mini20250416_1745345781,SWE-Agent,o4-mini-2025-04-16,swebench_verified_mini,sphinx-doc__sphinx-8269,1,swebench_verified_mini_my_agento4mini20250416_1745345781,2025-10-31,227.19988060000003,50,26,swebench_verified_mini_my_agento4mini20250416_1745345781_UPLOAD.zip
SWE-Agent__o4-mini-2025-04-16__swebench_verified_mini_my_agento4mini20250416_1745345781,SWE-Agent,o4-mini-2025-04-16,swebench_verified_mini,sphinx-doc__sphinx-8551,1,swebench_verified_mini_my_agento4mini20250416_1745345781,2025-10-31,227.19988060000003,50,26,swebench_verified_mini_my_agento4mini20250416_1745345781_UPLOAD.zip
SWE-Agent__o4-mini-2025-04-16__swebench_verified_mini_my_agento4mini20250416_1745345781,SWE-Agent,o4-mini-2025-04-16,swebench_verified_mini,django__django-12039,1,swebench_verified_mini_my_agento4mini20250416_1745345781,2025-10-31,227.19988060000003,50,26,swebench_verified_mini_my_agento4mini20250416_1745345781_UPLOAD.zip
SWE-Agent__o4-mini-2025-04-16__swebench_verified_mini_my_agento4mini20250416_1745345781,SWE-Agent,o4-mini-2025-04-16,swebench_verified_mini,django__django-12155,1,swebench_verified_mini_my_agento4mini20250416_1745345781,2025-10-31,227.19988060000003,50,26,swebench_verified_mini_my_agento4mini20250416_1745345781_UPLOAD.zip
SWE-Agent__o4-mini-2025-04-16__swebench_verified_mini_my_agento4mini20250416_1745345781,SWE-Agent,o4-mini-2025-04-16,swebench_verified_mini,sphinx-doc__sphinx-10323,1,swebench_verified_mini_my_agento4mini20250416_1745345781,2025-10-31,227.19988060000003,50,26,swebench_verified_mini_my_agento4mini20250416_1745345781_UPLOAD.zip
SWE-Agent__o4-mini-2025-04-16__swebench_verified_mini_my_agento4mini20250416_1745345781,SWE-Agent,o4-mini-2025-04-16,swebench_verified_mini,sphinx-doc__sphinx-8035,1,swebench_verified_mini_my_agento4mini20250416_1745345781,2025-10-31,227.19988060000003,50,26,swebench_verified_mini_my_agento4mini20250416_1745345781_UPLOAD.zip
SWE-Agent__o4-mini-2025-04-16__swebench_verified_mini_my_agento4mini20250416_1745345781,SWE-Agent,o4-mini-2025-04-16,swebench_verified_mini,django__django-11964,1,swebench_verified_mini_my_agento4mini20250416_1745345781,2025-10-31,227.19988060000003,50,26,swebench_verified_mini_my_agento4mini20250416_1745345781_UPLOAD.zip
SWE-Agent__o4-mini-2025-04-16__swebench_verified_mini_my_agento4mini20250416_1745345781,SWE-Agent,o4-mini-2025-04-16,swebench_verified_mini,sphinx-doc__sphinx-9698,1,swebench_verified_mini_my_agento4mini20250416_1745345781,2025-10-31,227.19988060000003,50,26,swebench_verified_mini_my_agento4mini20250416_1745345781_UPLOAD.zip
SWE-Agent__o4-mini-2025-04-16__swebench_verified_mini_my_agento4mini20250416_1745345781,SWE-Agent,o4-mini-2025-04-16,swebench_verified_mini,django__django-12713,1,swebench_verified_mini_my_agento4mini20250416_1745345781,2025-10-31,227.19988060000003,50,26,swebench_verified_mini_my_agento4mini20250416_1745345781_UPLOAD.zip
SWE-Agent__o4-mini-2025-04-16__swebench_verified_mini_my_agento4mini20250416_1745345781,SWE-Agent,o4-mini-2025-04-16,swebench_verified_mini,sphinx-doc__sphinx-8475,1,swebench_verified_mini_my_agento4mini20250416_1745345781,2025-10-31,227.19988060000003,50,26,swebench_verified_mini_my_agento4mini20250416_1745345781_UPLOAD.zip
SWE-Agent__o4-mini-2025-04-16__swebench_verified_mini_my_agento4mini20250416_1745345781,SWE-Agent,o4-mini-2025-04-16,swebench_verified_mini,sphinx-doc__sphinx-9281,1,swebench_verified_mini_my_agento4mini20250416_1745345781,2025-10-31,227.19988060000003,50,26,swebench_verified_mini_my_agento4mini20250416_1745345781_UPLOAD.zip
SWE-Agent__o4-mini-2025-04-16__swebench_verified_mini_my_agento4mini20250416_1745345781,SWE-Agent,o4-mini-2025-04-16,swebench_verified_mini,sphinx-doc__sphinx-10466,1,swebench_verified_mini_my_agento4mini20250416_1745345781,2025-10-31,227.19988060000003,50,26,swebench_verified_mini_my_agento4mini20250416_1745345781_UPLOAD.zip
