agent_id,scaffold,model,benchmark,task_id,correct,run_id,date,total_cost,n_tasks,n_correct,source_file
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-4728591,1,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-3418007,1,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-4299879,1,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-9137200,1,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-9054015,1,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-3301293,1,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-9052293,1,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-6049678,1,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-1900704,1,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-4180912,1,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-6003668,1,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-1624349,1,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-9832712,1,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-9670283,1,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-3849634,0,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-0504157,0,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-2414499,0,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-3821950,0,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-7716865,0,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-4933686,0,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-5507257,0,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-2804717,0,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
Hal Generalist Agent Opus 4.5 high__claude-opus-4-5-20251101__corebench_hard_hal_generalist_agent_opus_45_high_1764046628,Hal Generalist Agent Opus 4.5 high,claude-opus-4-5-20251101,corebench_hard,capsule-2708693,0,corebench_hard_hal_generalist_agent_opus_45_high_1764046628,2025-11-25,112.3781325,45,14,corebench_hard_hal_generalist_agent_opus_45_high_1764046628_UPLOAD.zip
