agent_id,scaffold,model,benchmark,task_id,correct,run_id,date,total_cost,n_tasks,n_correct,source_file
colbench_backend_programming colbench_example_agent__o3-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,colbench_backend_programming colbench_example_agent,o3-2025-04-16,colbench_backend_programming,1,1,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,2025-09-22,106.5976175,1000,371,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310_UPLOAD.zip
colbench_backend_programming colbench_example_agent__o3-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,colbench_backend_programming colbench_example_agent,o3-2025-04-16,colbench_backend_programming,7,1,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,2025-09-22,106.5976175,1000,371,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310_UPLOAD.zip
colbench_backend_programming colbench_example_agent__o3-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,colbench_backend_programming colbench_example_agent,o3-2025-04-16,colbench_backend_programming,14,1,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,2025-09-22,106.5976175,1000,371,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310_UPLOAD.zip
colbench_backend_programming colbench_example_agent__o3-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,colbench_backend_programming colbench_example_agent,o3-2025-04-16,colbench_backend_programming,19,1,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,2025-09-22,106.5976175,1000,371,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310_UPLOAD.zip
colbench_backend_programming colbench_example_agent__o3-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,colbench_backend_programming colbench_example_agent,o3-2025-04-16,colbench_backend_programming,21,1,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,2025-09-22,106.5976175,1000,371,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310_UPLOAD.zip
colbench_backend_programming colbench_example_agent__o3-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,colbench_backend_programming colbench_example_agent,o3-2025-04-16,colbench_backend_programming,24,1,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,2025-09-22,106.5976175,1000,371,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310_UPLOAD.zip
colbench_backend_programming colbench_example_agent__o3-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,colbench_backend_programming colbench_example_agent,o3-2025-04-16,colbench_backend_programming,26,1,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,2025-09-22,106.5976175,1000,371,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310_UPLOAD.zip
colbench_backend_programming colbench_example_agent__o3-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,colbench_backend_programming colbench_example_agent,o3-2025-04-16,colbench_backend_programming,33,1,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,2025-09-22,106.5976175,1000,371,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310_UPLOAD.zip
colbench_backend_programming colbench_example_agent__o3-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,colbench_backend_programming colbench_example_agent,o3-2025-04-16,colbench_backend_programming,36,1,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,2025-09-22,106.5976175,1000,371,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310_UPLOAD.zip
colbench_backend_programming colbench_example_agent__o3-2025-04-16__colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,colbench_backend_programming colbench_example_agent,o3-2025-04-16,colbench_backend_programming,37,1,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310,2025-09-22,106.5976175,1000,371,colbench_backend_programming_colbench_backend_programming_colbench_example_agento320250416medium_1758572310_UPLOAD.zip
